道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
22014033	2	201	衣	10	6	60	4	1	500	0	2	38	778	6	0	726	14515	6											icon_equi_41001	长风破浪会有时，直挂云帆济沧海	1		
22014034	2	201	衣	10	9	60	4	1	500	0	2	43	864	6	0	829	16589	6											icon_equi_41001	长风破浪会有时，直挂云帆济沧海	1		
22014035	2	201	衣	10	12	60	4	1	500	0	2	49	979	6	0	934	18662	6											icon_equi_41001	长风破浪会有时，直挂云帆济沧海	1		
22014111	2	201	影舞衣	150	0	75	4	1	500	0	2	34	656	6	0	622	12442	6									104001		icon_equi_41002	歌月徘徊，舞影零乱	2		
22014112	2	201	影舞衣	150	3	75	4	1	500	0	2	41	794	6	0	746	14930	6									104001		icon_equi_41002	歌月徘徊，舞影零乱	2		
22014113	2	201	影舞衣	150	6	75	4	1	500	0	2	46	934	6	0	871	17418	6									104001		icon_equi_41002	歌月徘徊，舞影零乱	2		
22014114	2	201	影舞衣	150	9	75	4	1	500	0	2	52	1037	6	0	995	19907	6									104001		icon_equi_41002	歌月徘徊，舞影零乱	2		
22014115	2	201	影舞衣	200	12	75	4	1	500	0	2	59	1175	6	0	1121	22394	6									104001		icon_equi_41002	歌月徘徊，舞影零乱	2		
22014121	2	201	麝月衣	150	0	90	4	1	500	0	2	41	787	6	0	746	14930	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014122	2	201	麝月衣	150	3	90	4	1	500	0	2	49	953	6	0	895	17916	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014123	2	201	麝月衣	150	6	90	4	1	500	0	2	55	1121	6	0	1045	20902	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014124	2	201	麝月衣	150	9	90	4	1	500	0	2	62	1244	6	0	1194	23888	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014125	2	201	麝月衣	200	12	90	4	1	500	0	2	71	1410	6	0	1345	26873	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014131	2	201	衣	150	0	105	4	1	500	0	2	49	944	6	0	895	17916	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014132	2	201	衣	150	3	105	4	1	500	0	2	59	1144	6	0	1074	21499	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014133	2	201	衣	150	6	105	4	1	500	0	2	66	1345	6	0	1254	25082	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014134	2	201	衣	150	9	105	4	1	500	0	2	74	1493	6	0	1433	28666	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014135	2	201	衣	200	12	105	4	1	500	0	2	85	1692	6	0	1614	32248	6									104002		icon_equi_41002	麝月重轮三五夜	2		
22014211	2	201	噬影衣	600	0	120	4	1	500	0	2	59	1133	6	0	1074	21499	6									104101		icon_equi_41003	影随心动 噬血而生	3		
22014212	2	201	噬影衣	600	3	120	4	1	500	0	2	71	1373	6	0	1289	25799	6									104101		icon_equi_41003	影随心动 噬血而生	3		
22014213	2	201	噬影衣	600	6	120	4	1	500	0	2	79	1614	6	0	1505	30098	6									104101		icon_equi_41003	影随心动 噬血而生	3		
22014214	2	201	噬影衣	600	9	120	4	1	500	0	2	89	1792	6	0	1720	34399	6									104101		icon_equi_41003	影随心动 噬血而生	3		
22014215	2	201	噬影衣	600	12	120	4	1	500	0	2	102	2030	6	0	1937	38698	6									104101		icon_equi_41003	影随心动 噬血而生	3		
22014221	2	201	业火衣	1500	0	135	4	1	500	0	2	71	1360	6	0	1289	25799	6									104102		icon_equi_41003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22014222	2	201	业火衣	1500	3	135	4	1	500	0	2	85	1648	6	0	1547	30959	6									104102		icon_equi_41003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22014223	2	201	业火衣	1500	6	135	4	1	500	0	2	95	1937	6	0	1806	36118	6									104102		icon_equi_41003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22014224	2	201	业火衣	1500	9	135	4	1	500	0	2	107	2150	6	0	2064	41279	6									104102		icon_equi_41003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22014225	2	201	业火衣	1500	12	135	4	1	500	0	2	122	2436	6	0	2324	46438	6									104102		icon_equi_41003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22014231	2	201	阎罗衣	600	0	150	4	1	500	0	2	85	1632	6	0	1547	30959	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014232	2	201	阎罗衣	600	3	150	4	1	500	0	2	102	1978	6	0	1856	37151	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014233	2	201	阎罗衣	600	6	150	4	1	500	0	2	114	2324	6	0	2167	43342	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014234	2	201	阎罗衣	600	9	150	4	1	500	0	2	128	2580	6	0	2477	49535	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014235	2	201	阎罗衣	600	12	150	4	1	500	0	2	146	2923	6	0	2789	55726	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014241	2	201	衣	600	0	160	4	1	500	0	2	102	1958	6	0	1856	37151	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014242	2	201	衣	600	3	160	4	1	500	0	2	122	2374	6	0	2227	44581	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014243	2	201	衣	600	6	160	4	1	500	0	2	137	2789	6	0	2600	52010	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014244	2	201	衣	600	9	160	4	1	500	0	2	154	3096	6	0	2972	59442	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014245	2	201	衣	600	12	160	4	1	500	0	2	175	3508	6	0	3347	66871	6									104003		icon_equi_41003	十殿阎罗怒 业火三千劫	3		
22014311	2	201	十殿阎罗衣	3000	0	165	4	1	500	0	2	122	2350	6	0	2227	44581	6									104004		icon_equi_41004	十殿阎罗怒 业火三千劫	3		
22014312	2	201	十殿阎罗衣	3000	3	165	4	1	500	0	2	146	2849	6	0	2672	53497	6									104004		icon_equi_41004	十殿阎罗怒 业火三千劫	3		
22014313	2	201	十殿阎罗衣	3000	6	165	4	1	500	0	2	164	3347	6	0	3120	62412	6									104004		icon_equi_41004	十殿阎罗怒 业火三千劫	3		
22014314	2	201	十殿阎罗衣	3000	9	165	4	1	500	0	2	185	3715	6	0	3566	71330	6									104004		icon_equi_41004	十殿阎罗怒 业火三千劫	3		
22014315	2	201	十殿阎罗衣	3000	12	165	4	1	500	0	2	210	4210	6	0	4016	80245	6									104004		icon_equi_41004	十殿阎罗怒 业火三千劫	3		
22021011	2	202	罗汉腿甲	2	0	1	1	1	500	0	2	12	240	6	0	848	16960	6											icon_equi_12001	心即佛，佛即心	1		
22021012	2	202	罗汉腿甲	2	3	1	1	1	500	0	2	14	280	6	0	1018	20360	6											icon_equi_12001	心即佛，佛即心	1		
22021013	2	202	罗汉腿甲	2	6	1	1	1	500	0	2	17	340	6	0	1187	23740	6											icon_equi_12001	心即佛，佛即心	1		
22021014	2	202	罗汉腿甲	2	9	1	1	1	500	0	2	19	380	6	0	1357	27140	6											icon_equi_12001	心即佛，佛即心	1		
22021015	2	202	罗汉腿甲	2	12	1	1	1	500	0	2	22	440	6	0	1526	30520	6											icon_equi_12001	心即佛，佛即心	1		
22021021	2	202	明光腿甲	10	0	45	1	1	500	0	2	14	288	6	0	1018	20352	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021022	2	202	明光腿甲	10	3	45	1	1	500	0	2	17	336	6	0	1222	24432	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021023	2	202	明光腿甲	10	6	45	1	1	500	0	2	20	408	6	0	1424	28488	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021024	2	202	明光腿甲	10	9	45	1	1	500	0	2	23	456	6	0	1628	32568	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021025	2	202	明光腿甲	10	12	45	1	1	500	0	2	26	528	6	0	1831	36624	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021031	2	202	腿甲	10	0	60	1	1	500	0	2	17	346	6	0	1222	24422	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021032	2	202	腿甲	10	3	60	1	1	500	0	2	20	403	6	0	1466	29318	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021033	2	202	腿甲	10	6	60	1	1	500	0	2	24	490	6	0	1709	34186	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021034	2	202	腿甲	10	9	60	1	1	500	0	2	28	547	6	0	1954	39082	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021035	2	202	腿甲	10	12	60	1	1	500	0	2	31	634	6	0	2197	43949	6											icon_equi_12001	身是菩提树，心如明镜台	1		
22021111	2	202	伏魔腿甲	150	0	75	1	1	500	0	2	20	415	6	0	1466	29306	6									101001		icon_equi_12002	苦海无边，回头是岸	2		
22021112	2	202	伏魔腿甲	150	3	75	1	1	500	0	2	24	484	6	0	1759	35182	6									101001		icon_equi_12002	苦海无边，回头是岸	2		
22021113	2	202	伏魔腿甲	150	6	75	1	1	500	0	2	29	588	6	0	2051	41023	6									101001		icon_equi_12002	苦海无边，回头是岸	2		
22021114	2	202	伏魔腿甲	150	9	75	1	1	500	0	2	34	656	6	0	2345	46898	6									101001		icon_equi_12002	苦海无边，回头是岸	2		
22021115	2	202	伏魔腿甲	200	12	75	1	1	500	0	2	37	761	6	0	2636	52739	6									101001		icon_equi_12002	苦海无边，回头是岸	2		
22021121	2	202	菩提腿甲	150	0	90	1	1	500	0	2	24	498	6	0	1759	35167	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021122	2	202	菩提腿甲	150	3	90	1	1	500	0	2	29	581	6	0	2111	42218	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021123	2	202	菩提腿甲	150	6	90	1	1	500	0	2	35	706	6	0	2461	49228	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021124	2	202	菩提腿甲	150	9	90	1	1	500	0	2	41	787	6	0	2814	56278	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021125	2	202	菩提腿甲	200	12	90	1	1	500	0	2	44	913	6	0	3163	63287	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021131	2	202	腿甲	150	0	105	1	1	500	0	2	29	598	6	0	2111	42200	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021132	2	202	腿甲	150	3	105	1	1	500	0	2	35	697	6	0	2533	50662	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021133	2	202	腿甲	150	6	105	1	1	500	0	2	42	847	6	0	2953	59074	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021134	2	202	腿甲	150	9	105	1	1	500	0	2	49	944	6	0	3377	67534	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021135	2	202	腿甲	200	12	105	1	1	500	0	2	53	1096	6	0	3796	75944	6									101002		icon_equi_12002	菩提本无树，明镜亦非台	2		
22021211	2	202	金刚腿甲	600	0	120	1	1	500	0	2	35	718	6	0	2533	50640	6									101101		icon_equi_12003	放下屠刀，立地成佛	3		
22021212	2	202	金刚腿甲	600	3	120	1	1	500	0	2	42	836	6	0	3040	60794	6									101101		icon_equi_12003	放下屠刀，立地成佛	3		
22021213	2	202	金刚腿甲	600	6	120	1	1	500	0	2	50	1016	6	0	3544	70889	6									101101		icon_equi_12003	放下屠刀，立地成佛	3		
22021214	2	202	金刚腿甲	600	9	120	1	1	500	0	2	59	1133	6	0	4052	81041	6									101101		icon_equi_12003	放下屠刀，立地成佛	3		
22021215	2	202	金刚腿甲	600	12	120	1	1	500	0	2	64	1315	6	0	4555	91133	6									101101		icon_equi_12003	放下屠刀，立地成佛	3		
22021221	2	202	降龙腿甲	1500	0	135	1	1	500	0	2	42	862	6	0	3040	60768	6									101102		icon_equi_12003	降龙伏虎似平常，斩将封为斗木豸	3		
22021222	2	202	降龙腿甲	1500	3	135	1	1	500	0	2	50	1003	6	0	3648	72953	6									101102		icon_equi_12003	降龙伏虎似平常，斩将封为斗木豸	3		
22021223	2	202	降龙腿甲	1500	6	135	1	1	500	0	2	60	1219	6	0	4253	85067	6									101102		icon_equi_12003	降龙伏虎似平常，斩将封为斗木豸	3		
22021224	2	202	降龙腿甲	1500	9	135	1	1	500	0	2	71	1360	6	0	4862	97249	6									101102		icon_equi_12003	降龙伏虎似平常，斩将封为斗木豸	3		
22021225	2	202	降龙腿甲	1500	12	135	1	1	500	0	2	77	1578	6	0	5466	109360	6									101102		icon_equi_12003	降龙伏虎似平常，斩将封为斗木豸	3		
22021231	2	202	千钧腿甲	600	0	150	1	1	500	0	2	50	1034	6	0	3648	72922	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021232	2	202	千钧腿甲	600	3	150	1	1	500	0	2	60	1204	6	0	4378	87544	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021233	2	202	千钧腿甲	600	6	150	1	1	500	0	2	72	1463	6	0	5104	102080	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021234	2	202	千钧腿甲	600	9	150	1	1	500	0	2	85	1632	6	0	5834	116699	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021235	2	202	千钧腿甲	600	12	150	1	1	500	0	2	92	1894	6	0	6559	131232	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021241	2	202	腿甲	600	0	160	1	1	500	0	2	60	1241	6	0	4378	87506	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021242	2	202	腿甲	600	3	160	1	1	500	0	2	72	1445	6	0	5254	105053	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021243	2	202	腿甲	600	6	160	1	1	500	0	2	86	1756	6	0	6125	122496	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021244	2	202	腿甲	600	9	160	1	1	500	0	2	102	1958	6	0	7001	140039	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021245	2	202	腿甲	600	12	160	1	1	500	0	2	110	2273	6	0	7871	157478	6									101003		icon_equi_12003	雷霆之姿，千钧之势	3		
22021311	2	202	力破千钧腿甲	3000	0	165	1	1	500	0	2	72	1489	6	0	5254	105007	6									101004		icon_equi_12004	雷霆之姿，千钧之势	3		
22021312	2	202	力破千钧腿甲	3000	3	165	1	1	500	0	2	86	1734	6	0	6305	126064	6									101004		icon_equi_12004	雷霆之姿，千钧之势	3		
22021313	2	202	力破千钧腿甲	3000	6	165	1	1	500	0	2	103	2107	6	0	7350	146995	6									101004		icon_equi_12004	雷霆之姿，千钧之势	3		
22021314	2	202	力破千钧腿甲	3000	9	165	1	1	500	0	2	122	2350	6	0	8401	168047	6									101004		icon_equi_12004	雷霆之姿，千钧之势	3		
22021315	2	202	力破千钧腿甲	3000	12	165	1	1	500	0	2	132	2728	6	0	9445	188974	6									101004		icon_equi_12004	雷霆之姿，千钧之势	3		
22022011	2	202	晨风裤	2	0	1	2	1	500	0	2	9	180	6	0	608	12160	6											icon_equi_22001	仰观日月星辰,俯察千山万水	1		
22022012	2	202	晨风裤	2	3	1	2	1	500	0	2	11	220	6	0	730	14600	6											icon_equi_22001	仰观日月星辰,俯察千山万水	1		
22022013	2	202	晨风裤	2	6	1	2	1	500	0	2	13	260	6	0	851	17020	6											icon_equi_22001	仰观日月星辰,俯察千山万水	1		
22022014	2	202	晨风裤	2	9	1	2	1	500	0	2	14	280	6	0	973	19460	6											icon_equi_22001	仰观日月星辰,俯察千山万水	1		
22022015	2	202	晨风裤	2	12	1	2	1	500	0	2	16	320	6	0	1094	21880	6											icon_equi_22001	仰观日月星辰,俯察千山万水	1		
22022021	2	202	朝华裤	10	0	45	2	1	500	0	2	11	216	6	0	730	14592	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022022	2	202	朝华裤	10	3	45	2	1	500	0	2	13	264	6	0	876	17520	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022023	2	202	朝华裤	10	6	45	2	1	500	0	2	16	312	6	0	1021	20424	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022024	2	202	朝华裤	10	9	45	2	1	500	0	2	17	336	6	0	1168	23352	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022025	2	202	朝华裤	10	12	45	2	1	500	0	2	19	384	6	0	1313	26256	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022031	2	202	裤	10	0	60	2	1	500	0	2	13	259	6	0	876	17510	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022032	2	202	裤	10	3	60	2	1	500	0	2	16	317	6	0	1051	21024	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022033	2	202	裤	10	6	60	2	1	500	0	2	19	374	6	0	1225	24509	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022034	2	202	裤	10	9	60	2	1	500	0	2	20	403	6	0	1402	28022	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022035	2	202	裤	10	12	60	2	1	500	0	2	23	461	6	0	1576	31507	6											icon_equi_22001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22022111	2	202	丹云裤	150	0	75	2	1	500	0	2	16	311	6	0	1051	21012	6									102001		icon_equi_22002	丹阳斜照，仙音渺渺	2		
22022112	2	202	丹云裤	150	3	75	2	1	500	0	2	19	380	6	0	1261	25229	6									102001		icon_equi_22002	丹阳斜照，仙音渺渺	2		
22022113	2	202	丹云裤	150	6	75	2	1	500	0	2	23	449	6	0	1470	29411	6									102001		icon_equi_22002	丹阳斜照，仙音渺渺	2		
22022114	2	202	丹云裤	150	9	75	2	1	500	0	2	24	484	6	0	1682	33626	6									102001		icon_equi_22002	丹阳斜照，仙音渺渺	2		
22022115	2	202	丹云裤	200	12	75	2	1	500	0	2	28	553	6	0	1891	37808	6									102001		icon_equi_22002	丹阳斜照，仙音渺渺	2		
22022121	2	202	幽月裤	150	0	90	2	1	500	0	2	19	373	6	0	1261	25214	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022122	2	202	幽月裤	150	3	90	2	1	500	0	2	23	456	6	0	1513	30275	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022123	2	202	幽月裤	150	6	90	2	1	500	0	2	28	539	6	0	1764	35293	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022124	2	202	幽月裤	150	9	90	2	1	500	0	2	29	581	6	0	2018	40351	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022125	2	202	幽月裤	200	12	90	2	1	500	0	2	34	664	6	0	2269	45370	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022131	2	202	裤	150	0	105	2	1	500	0	2	23	448	6	0	1513	30257	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022132	2	202	裤	150	3	105	2	1	500	0	2	28	547	6	0	1816	36330	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022133	2	202	裤	150	6	105	2	1	500	0	2	34	647	6	0	2117	42352	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022134	2	202	裤	150	9	105	2	1	500	0	2	35	697	6	0	2422	48421	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022135	2	202	裤	200	12	105	2	1	500	0	2	41	797	6	0	2723	54444	6									102002		icon_equi_22002	幽幽月华照残影	2		
22022211	2	202	寒霜裤	600	0	120	2	1	500	0	2	28	538	6	0	1816	36308	6									102101		icon_equi_22003	清霜醉枫叶，淡月隐芦花	3		
22022212	2	202	寒霜裤	600	3	120	2	1	500	0	2	34	656	6	0	2179	43596	6									102101		icon_equi_22003	清霜醉枫叶，淡月隐芦花	3		
22022213	2	202	寒霜裤	600	6	120	2	1	500	0	2	41	776	6	0	2540	50822	6									102101		icon_equi_22003	清霜醉枫叶，淡月隐芦花	3		
22022214	2	202	寒霜裤	600	9	120	2	1	500	0	2	42	836	6	0	2906	58105	6									102101		icon_equi_22003	清霜醉枫叶，淡月隐芦花	3		
22022215	2	202	寒霜裤	600	12	120	2	1	500	0	2	49	956	6	0	3268	65333	6									102101		icon_equi_22003	清霜醉枫叶，淡月隐芦花	3		
22022221	2	202	斜阳裤	1500	0	135	2	1	500	0	2	34	646	6	0	2179	43570	6									102102		icon_equi_22003	万事如戏，外像宛然，内心坦然	3		
22022222	2	202	斜阳裤	1500	3	135	2	1	500	0	2	41	787	6	0	2615	52315	6									102102		icon_equi_22003	万事如戏，外像宛然，内心坦然	3		
22022223	2	202	斜阳裤	1500	6	135	2	1	500	0	2	49	931	6	0	3048	60986	6									102102		icon_equi_22003	万事如戏，外像宛然，内心坦然	3		
22022224	2	202	斜阳裤	1500	9	135	2	1	500	0	2	50	1003	6	0	3487	69726	6									102102		icon_equi_22003	万事如戏，外像宛然，内心坦然	3		
22022225	2	202	斜阳裤	1500	12	135	2	1	500	0	2	59	1147	6	0	3922	78400	6									102102		icon_equi_22003	万事如戏，外像宛然，内心坦然	3		
22022231	2	202	秋雨裤	600	0	150	2	1	500	0	2	41	775	6	0	2615	52284	6									102003		icon_equi_22003	春风桃李花开日，秋雨梧桐叶落时	3		
22022232	2	202	秋雨裤	600	3	150	2	1	500	0	2	49	944	6	0	3138	62778	6									102003		icon_equi_22003	春风桃李花开日，秋雨梧桐叶落时	3		
22022233	2	202	秋雨裤	600	6	150	2	1	500	0	2	59	1117	6	0	3658	73183	6									102003		icon_equi_22003	春风桃李花开日，秋雨梧桐叶落时	3		
22022234	2	202	秋雨裤	600	9	150	2	1	500	0	2	60	1204	6	0	4184	83671	6									102003		icon_equi_22003	春风桃李花开日，秋雨梧桐叶落时	3		
22022235	2	202	秋雨裤	600	12	150	2	1	500	0	2	71	1376	6	0	4706	94080	6									102003		icon_equi_22003	春风桃李花开日，秋雨梧桐叶落时	3		
22022241	2	202	裤	600	0	160	2	1	500	0	2	49	930	6	0	3138	62741	6									102003		icon_equi_22003	春风桃李花开日，秋雨梧桐叶落时	3		
22022242	2	202	裤	600	3	160	2	1	500	0	2	59	1133	6	0	3766	75334	6									102003		icon_equi_22003	春风桃李花开日，秋雨梧桐叶落时	3		
